url	x	y	user	timestamp
file:///home/sol-nhl/dev/cce-web/web/py/index.html	788	453		2024-08-05 18:36:59.316
file:///home/sol-nhl/dev/cce-web/web/py/index.html	788	452		2024-08-05 18:36:59.381
file:///home/sol-nhl/dev/cce-web/web/py/index.html	788	452		2024-08-05 18:36:59.399
file:///home/sol-nhl/dev/cce-web/web/py/index.html	788	450		2024-08-05 18:36:59.415
file:///home/sol-nhl/dev/cce-web/web/py/index.html	785	448		2024-08-05 18:36:59.437
file:///home/sol-nhl/dev/cce-web/web/py/index.html	782	443		2024-08-05 18:36:59.451
file:///home/sol-nhl/dev/cce-web/web/py/index.html	780	440		2024-08-05 18:36:59.468
file:///home/sol-nhl/dev/cce-web/web/py/index.html	778	434		2024-08-05 18:36:59.481
file:///home/sol-nhl/dev/cce-web/web/py/index.html	776	433		2024-08-05 18:36:59.498
file:///home/sol-nhl/dev/cce-web/web/py/index.html	774	432		2024-08-05 18:36:59.514
file:///home/sol-nhl/dev/cce-web/web/py/index.html	774	432		2024-08-05 18:36:59.531
file:///home/sol-nhl/dev/cce-web/web/py/index.html	774	432		2024-08-05 18:36:59.978
file:///home/sol-nhl/dev/cce-web/web/py/index.html	775	432		2024-08-05 18:36:59.996
file:///home/sol-nhl/dev/cce-web/web/py/index.html	775	433		2024-08-05 18:37:01.081
file:///home/sol-nhl/dev/cce-web/web/py/index.html	777	432		2024-08-05 18:37:01.129
file:///home/sol-nhl/dev/cce-web/web/py/index.html	788	423		2024-08-05 18:37:01.147
file:///home/sol-nhl/dev/cce-web/web/py/index.html	809	410		2024-08-05 18:37:01.164
file:///home/sol-nhl/dev/cce-web/web/py/index.html	830	396		2024-08-05 18:37:01.180
file:///home/sol-nhl/dev/cce-web/web/py/index.html	843	389		2024-08-05 18:37:01.203
file:///home/sol-nhl/dev/cce-web/web/py/index.html	851	386		2024-08-05 18:37:01.217
file:///home/sol-nhl/dev/cce-web/web/py/index.html	863	381		2024-08-05 18:37:01.233
file:///home/sol-nhl/dev/cce-web/web/py/index.html	872	377		2024-08-05 18:37:01.247
file:///home/sol-nhl/dev/cce-web/web/py/index.html	879	374		2024-08-05 18:37:01.263
file:///home/sol-nhl/dev/cce-web/web/py/index.html	888	371		2024-08-05 18:37:01.279
file:///home/sol-nhl/dev/cce-web/web/py/index.html	894	371		2024-08-05 18:37:01.296
file:///home/sol-nhl/dev/cce-web/web/py/index.html	897	371		2024-08-05 18:37:01.319
file:///home/sol-nhl/dev/cce-web/web/py/index.html	899	370		2024-08-05 18:37:01.332
file:///home/sol-nhl/dev/cce-web/web/py/index.html	903	368		2024-08-05 18:37:01.348
file:///home/sol-nhl/dev/cce-web/web/py/index.html	908	368		2024-08-05 18:37:01.365
file:///home/sol-nhl/dev/cce-web/web/py/index.html	910	368		2024-08-05 18:37:01.385
file:///home/sol-nhl/dev/cce-web/web/py/index.html	913	368		2024-08-05 18:37:01.400
file:///home/sol-nhl/dev/cce-web/web/py/index.html	914	368		2024-08-05 18:37:01.413
file:///home/sol-nhl/dev/cce-web/web/py/index.html	914	368		2024-08-05 18:37:01.433
file:///home/sol-nhl/dev/cce-web/web/py/index.html	914	367		2024-08-05 18:37:01.470
file:///home/sol-nhl/dev/cce-web/web/py/index.html	914	368		2024-08-05 18:37:02.447
file:///home/sol-nhl/dev/cce-web/web/py/index.html	914	368		2024-08-05 18:37:02.464
file:///home/sol-nhl/dev/cce-web/web/py/index.html	914	368		2024-08-05 18:37:04.815
file:///home/sol-nhl/dev/cce-web/web/py/index.html	908	368		2024-08-05 18:37:04.834
file:///home/sol-nhl/dev/cce-web/web/py/index.html	912	368		2024-08-05 18:37:04.822
file:///home/sol-nhl/dev/cce-web/web/py/index.html	896	362		2024-08-05 18:37:04.851
file:///home/sol-nhl/dev/cce-web/web/py/index.html	878	353		2024-08-05 18:37:04.867
file:///home/sol-nhl/dev/cce-web/web/py/index.html	845	342		2024-08-05 18:37:04.884
file:///home/sol-nhl/dev/cce-web/web/py/index.html	818	339		2024-08-05 18:37:04.900
file:///home/sol-nhl/dev/cce-web/web/py/index.html	785	335		2024-08-05 18:37:04.917
file:///home/sol-nhl/dev/cce-web/web/py/index.html	773	334		2024-08-05 18:37:04.960
file:///home/sol-nhl/dev/cce-web/web/py/index.html	750	326		2024-08-05 18:37:04.969
file:///home/sol-nhl/dev/cce-web/web/py/index.html	743	324		2024-08-05 18:37:04.978
file:///home/sol-nhl/dev/cce-web/web/py/index.html	734	323		2024-08-05 18:37:04.994
file:///home/sol-nhl/dev/cce-web/web/py/index.html	728	323		2024-08-05 18:37:05.014
file:///home/sol-nhl/dev/cce-web/web/py/index.html	721	323		2024-08-05 18:37:05.022
file:///home/sol-nhl/dev/cce-web/web/py/index.html	719	323		2024-08-05 18:37:05.067
file:///home/sol-nhl/dev/cce-web/web/py/index.html	719	323		2024-08-05 18:37:05.090
file:///home/sol-nhl/dev/cce-web/web/py/index.html	719	323		2024-08-05 18:37:05.125
file:///home/sol-nhl/dev/cce-web/web/py/index.html	718	323		2024-08-05 18:37:05.343
file:///home/sol-nhl/dev/cce-web/web/py/index.html	716	326		2024-08-05 18:37:05.362
file:///home/sol-nhl/dev/cce-web/web/py/index.html	717	324		2024-08-05 18:37:05.351
file:///home/sol-nhl/dev/cce-web/web/py/index.html	716	329		2024-08-05 18:37:05.378
file:///home/sol-nhl/dev/cce-web/web/py/index.html	713	332		2024-08-05 18:37:05.394
file:///home/sol-nhl/dev/cce-web/web/py/index.html	713	332		2024-08-05 18:37:05.411
file:///home/sol-nhl/dev/cce-web/web/py/index.html	713	332		2024-08-05 18:37:05.755
file:///home/sol-nhl/dev/cce-web/web/py/index.html	713	332		2024-08-05 18:37:05.785
file:///home/sol-nhl/dev/cce-web/web/py/index.html	714	332		2024-08-05 18:37:07.221
file:///home/sol-nhl/dev/cce-web/web/py/index.html	722	326		2024-08-05 18:37:07.235
file:///home/sol-nhl/dev/cce-web/web/py/index.html	731	321		2024-08-05 18:37:07.253
file:///home/sol-nhl/dev/cce-web/web/py/index.html	734	319		2024-08-05 18:37:07.269
file:///home/sol-nhl/dev/cce-web/web/py/index.html	743	314		2024-08-05 18:37:07.286
file:///home/sol-nhl/dev/cce-web/web/py/index.html	751	308		2024-08-05 18:37:07.302
file:///home/sol-nhl/dev/cce-web/web/py/index.html	756	306		2024-08-05 18:37:07.319
file:///home/sol-nhl/dev/cce-web/web/py/index.html	770	300		2024-08-05 18:37:07.338
file:///home/sol-nhl/dev/cce-web/web/py/index.html	778	298		2024-08-05 18:37:07.357
file:///home/sol-nhl/dev/cce-web/web/py/index.html	790	293		2024-08-05 18:37:07.372
file:///home/sol-nhl/dev/cce-web/web/py/index.html	796	291		2024-08-05 18:37:07.390
file:///home/sol-nhl/dev/cce-web/web/py/index.html	797	290		2024-08-05 18:37:07.407
file:///home/sol-nhl/dev/cce-web/web/py/index.html	801	288		2024-08-05 18:37:07.435
file:///home/sol-nhl/dev/cce-web/web/py/index.html	806	287		2024-08-05 18:37:07.456
file:///home/sol-nhl/dev/cce-web/web/py/index.html	809	287		2024-08-05 18:37:07.471
file:///home/sol-nhl/dev/cce-web/web/py/index.html	814	285		2024-08-05 18:37:07.487
file:///home/sol-nhl/dev/cce-web/web/py/index.html	816	285		2024-08-05 18:37:07.505
file:///home/sol-nhl/dev/cce-web/web/py/index.html	817	284		2024-08-05 18:37:07.523
file:///home/sol-nhl/dev/cce-web/web/py/index.html	821	283		2024-08-05 18:37:07.535
file:///home/sol-nhl/dev/cce-web/web/py/index.html	828	279		2024-08-05 18:37:07.552
file:///home/sol-nhl/dev/cce-web/web/py/index.html	833	278		2024-08-05 18:37:07.574
file:///home/sol-nhl/dev/cce-web/web/py/index.html	839	278		2024-08-05 18:37:07.588
file:///home/sol-nhl/dev/cce-web/web/py/index.html	842	278		2024-08-05 18:37:07.608
file:///home/sol-nhl/dev/cce-web/web/py/index.html	845	278		2024-08-05 18:37:07.625
file:///home/sol-nhl/dev/cce-web/web/py/index.html	845	278		2024-08-05 18:37:07.640
file:///home/sol-nhl/dev/cce-web/web/py/index.html	845	278		2024-08-05 18:37:07.657
file:///home/sol-nhl/dev/cce-web/web/py/index.html	845	278		2024-08-05 18:37:09.910
file:///home/sol-nhl/dev/cce-web/web/py/index.html	845	278		2024-08-05 18:37:09.932
file:///home/sol-nhl/dev/cce-web/web/py/index.html	844	278		2024-08-05 18:37:09.945
file:///home/sol-nhl/dev/cce-web/web/py/index.html	843	278		2024-08-05 18:37:09.960
file:///home/sol-nhl/dev/cce-web/web/py/index.html	838	278		2024-08-05 18:37:09.977
file:///home/sol-nhl/dev/cce-web/web/py/index.html	833	278		2024-08-05 18:37:09.994
file:///home/sol-nhl/dev/cce-web/web/py/index.html	823	278		2024-08-05 18:37:10.011
file:///home/sol-nhl/dev/cce-web/web/py/index.html	816	276		2024-08-05 18:37:10.032
file:///home/sol-nhl/dev/cce-web/web/py/index.html	807	275		2024-08-05 18:37:10.048
file:///home/sol-nhl/dev/cce-web/web/py/index.html	802	275		2024-08-05 18:37:10.068
file:///home/sol-nhl/dev/cce-web/web/py/index.html	791	275		2024-08-05 18:37:10.082
file:///home/sol-nhl/dev/cce-web/web/py/index.html	783	275		2024-08-05 18:37:10.099
file:///home/sol-nhl/dev/cce-web/web/py/index.html	774	275		2024-08-05 18:37:10.114
file:///home/sol-nhl/dev/cce-web/web/py/index.html	767	275		2024-08-05 18:37:10.128
file:///home/sol-nhl/dev/cce-web/web/py/index.html	763	275		2024-08-05 18:37:10.147
file:///home/sol-nhl/dev/cce-web/web/py/index.html	759	275		2024-08-05 18:37:10.166
file:///home/sol-nhl/dev/cce-web/web/py/index.html	755	275		2024-08-05 18:37:10.182
file:///home/sol-nhl/dev/cce-web/web/py/index.html	752	275		2024-08-05 18:37:10.196
file:///home/sol-nhl/dev/cce-web/web/py/index.html	750	275		2024-08-05 18:37:10.215
file:///home/sol-nhl/dev/cce-web/web/py/index.html	750	275		2024-08-05 18:37:10.233
file:///home/sol-nhl/dev/cce-web/web/py/index.html	750	275		2024-08-05 18:37:10.245
file:///home/sol-nhl/dev/cce-web/web/py/index.html	749	276		2024-08-05 18:37:10.264
file:///home/sol-nhl/dev/cce-web/web/py/index.html	740	281		2024-08-05 18:37:10.281
file:///home/sol-nhl/dev/cce-web/web/py/index.html	733	286		2024-08-05 18:37:10.297
file:///home/sol-nhl/dev/cce-web/web/py/index.html	732	287		2024-08-05 18:37:10.312
file:///home/sol-nhl/dev/cce-web/web/py/index.html	731	287		2024-08-05 18:37:10.333
file:///home/sol-nhl/dev/cce-web/web/py/index.html	728	289		2024-08-05 18:37:10.351
file:///home/sol-nhl/dev/cce-web/web/py/index.html	726	290		2024-08-05 18:37:10.360
file:///home/sol-nhl/dev/cce-web/web/py/index.html	725	290		2024-08-05 18:37:10.383
file:///home/sol-nhl/dev/cce-web/web/py/index.html	725	290		2024-08-05 18:37:10.406
file:///home/sol-nhl/dev/cce-web/web/py/index.html	723	291		2024-08-05 18:37:10.420
file:///home/sol-nhl/dev/cce-web/web/py/index.html	720	293		2024-08-05 18:37:10.432
file:///home/sol-nhl/dev/cce-web/web/py/index.html	719	293		2024-08-05 18:37:10.449
file:///home/sol-nhl/dev/cce-web/web/py/index.html	719	294		2024-08-05 18:37:10.464
file:///home/sol-nhl/dev/cce-web/web/py/index.html	719	295		2024-08-05 18:37:11.747
file:///home/sol-nhl/dev/cce-web/web/py/index.html	719	296		2024-08-05 18:37:11.762
file:///home/sol-nhl/dev/cce-web/web/py/index.html	706	296		2024-08-05 18:37:11.778
file:///home/sol-nhl/dev/cce-web/web/py/index.html	663	290		2024-08-05 18:37:11.795
file:///home/sol-nhl/dev/cce-web/web/py/index.html	635	286		2024-08-05 18:37:11.811
file:///home/sol-nhl/dev/cce-web/web/py/index.html	582	283		2024-08-05 18:37:11.828
file:///home/sol-nhl/dev/cce-web/web/py/index.html	548	281		2024-08-05 18:37:11.845
file:///home/sol-nhl/dev/cce-web/web/py/index.html	536	281		2024-08-05 18:37:11.864
file:///home/sol-nhl/dev/cce-web/web/py/index.html	524	281		2024-08-05 18:37:11.881
file:///home/sol-nhl/dev/cce-web/web/py/index.html	520	280		2024-08-05 18:37:11.901
file:///home/sol-nhl/dev/cce-web/web/py/index.html	519	280		2024-08-05 18:37:11.915
file:///home/sol-nhl/dev/cce-web/web/py/index.html	519	280		2024-08-05 18:37:11.948
file:///home/sol-nhl/dev/cce-web/web/py/index.html	518	280		2024-08-05 18:37:11.961
file:///home/sol-nhl/dev/cce-web/web/py/index.html	517	280		2024-08-05 18:37:11.983
file:///home/sol-nhl/dev/cce-web/web/py/index.html	515	280		2024-08-05 18:37:12.001
file:///home/sol-nhl/dev/cce-web/web/py/index.html	515	280		2024-08-05 18:37:12.015
file:///home/sol-nhl/dev/cce-web/web/py/index.html	515	280		2024-08-05 18:37:12.569
file:///home/sol-nhl/dev/cce-web/web/py/index.html	515	280		2024-08-05 18:37:16.524
file:///home/sol-nhl/dev/cce-web/web/py/index.html	516	280		2024-08-05 18:37:16.580
file:///home/sol-nhl/dev/cce-web/web/py/index.html	529	281		2024-08-05 18:37:16.592
file:///home/sol-nhl/dev/cce-web/web/py/index.html	542	286		2024-08-05 18:37:16.609
file:///home/sol-nhl/dev/cce-web/web/py/index.html	560	293		2024-08-05 18:37:16.626
file:///home/sol-nhl/dev/cce-web/web/py/index.html	575	300		2024-08-05 18:37:16.646
file:///home/sol-nhl/dev/cce-web/web/py/index.html	602	310		2024-08-05 18:37:16.661
file:///home/sol-nhl/dev/cce-web/web/py/index.html	618	323		2024-08-05 18:37:16.679
file:///home/sol-nhl/dev/cce-web/web/py/index.html	640	338		2024-08-05 18:37:16.693
file:///home/sol-nhl/dev/cce-web/web/py/index.html	653	350		2024-08-05 18:37:16.709
file:///home/sol-nhl/dev/cce-web/web/py/index.html	669	365		2024-08-05 18:37:16.726
file:///home/sol-nhl/dev/cce-web/web/py/index.html	679	374		2024-08-05 18:37:16.747
file:///home/sol-nhl/dev/cce-web/web/py/index.html	689	383		2024-08-05 18:37:16.766
file:///home/sol-nhl/dev/cce-web/web/py/index.html	691	386		2024-08-05 18:37:16.781
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	389		2024-08-05 18:37:16.797
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	389		2024-08-05 18:37:16.813
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	389		2024-08-05 18:37:16.833
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	390		2024-08-05 18:37:16.842
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	392		2024-08-05 18:37:16.863
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	397		2024-08-05 18:37:16.878
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	401		2024-08-05 18:37:16.898
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	407		2024-08-05 18:37:16.912
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	414		2024-08-05 18:37:16.930
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	425		2024-08-05 18:37:16.947
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	438		2024-08-05 18:37:16.958
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	446		2024-08-05 18:37:16.980
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	454		2024-08-05 18:37:16.995
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	456		2024-08-05 18:37:17.013
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	459		2024-08-05 18:37:17.030
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	460		2024-08-05 18:37:17.065
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	461		2024-08-05 18:37:17.066
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	461		2024-08-05 18:37:17.091
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	461		2024-08-05 18:37:17.193
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	462		2024-08-05 18:37:17.307
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	462		2024-08-05 18:37:17.325
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	463		2024-08-05 18:37:17.331
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	464		2024-08-05 18:37:17.343
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	464		2024-08-05 18:37:17.360
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	465		2024-08-05 18:37:17.377
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	466		2024-08-05 18:37:17.393
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	467		2024-08-05 18:37:17.410
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	467		2024-08-05 18:37:17.444
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	467		2024-08-05 18:37:17.454
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	467		2024-08-05 18:37:17.466
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	468		2024-08-05 18:37:17.483
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	469		2024-08-05 18:37:17.501
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	469		2024-08-05 18:37:17.513
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	470		2024-08-05 18:37:17.542
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	470		2024-08-05 18:37:17.553
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	470		2024-08-05 18:37:17.571
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	471		2024-08-05 18:37:17.586
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	471		2024-08-05 18:37:17.603
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	472		2024-08-05 18:37:17.636
file:///home/sol-nhl/dev/cce-web/web/py/index.html	692	472		2024-08-05 18:37:17.653
